age,weight_kg,height_cm,bmi,goal,goal_enc,difficulty,diff_enc,category,exercise
16,70.3,163.6,26.3,Maintain Weight,2,Intermediate,1,Chest,Dips
16,70.3,163.6,26.3,Maintain Weight,2,Intermediate,1,Chest,Bench Press
16,70.3,163.6,26.3,Maintain Weight,2,Intermediate,1,Legs,Lunges
16,70.3,163.6,26.3,Maintain Weight,2,Intermediate,1,Legs,Calf Raises
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Cardio,Running
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Cardio,Jump Rope
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Core,Crunches
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Core,Plank
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Chest,Incline Dumbbell Press
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Chest,Dips
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Legs,Leg Press
51,92.0,183.1,27.4,Maintain Weight,2,Intermediate,1,Legs,Squat
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Cardio,Burpees
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Core,Plank
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Full Body,Thruster
41,94.0,155.5,38.9,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Cardio,Burpees
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Cardio,Box Jumps
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Core,Russian Twist
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Core,Leg Raises
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
35,102.6,177.5,32.6,Weight Loss,0,Advanced,2,Full Body,Clean and Press
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Cardio,Box Jumps
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Cardio,Burpees
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Core,Leg Raises
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Core,Russian Twist
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
65,97.0,169.9,33.6,Weight Loss,0,Advanced,2,Full Body,Thruster
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Cardio,Burpees
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Core,Russian Twist
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Chest,Cable Fly
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Chest,Bench Press
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
48,93.0,165.5,34.0,Maintain Weight,2,Advanced,2,Legs,Squat
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Chest,Cable Fly
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Chest,Bench Press
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Back,Bent Over Row
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Legs,Leg Press
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Legs,Romanian Deadlift
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Shoulders,Lateral Raise
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
55,51.0,161.2,19.6,Muscle Gain,1,Beginner,0,Arms,Concentration Curl
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Chest,Cable Fly
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Back,Deadlift
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Back,Bent Over Row
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Legs,Squat
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
57,104.0,156.8,42.3,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Cardio,Cycling
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Cardio,Running
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Core,Crunches
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Core,Plank
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
49,69.1,174.9,22.6,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Cardio,Jump Rope
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Cardio,Burpees
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Core,Plank
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Core,Crunches
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Chest,Cable Fly
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Chest,Push Up
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Legs,Leg Press
29,54.4,162.8,20.5,Maintain Weight,2,Beginner,0,Legs,Calf Raises
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Chest,Dips
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Chest,Cable Fly
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Back,Deadlift
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Back,Bent Over Row
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Legs,Romanian Deadlift
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Legs,Squat
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Shoulders,Front Raise
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Shoulders,Arnold Press
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Arms,Skull Crushers
31,76.8,182.3,23.1,Muscle Gain,1,Intermediate,1,Arms,Tricep Pushdown
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Cardio,Jump Rope
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Cardio,Cycling
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Core,Plank
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Core,Leg Raises
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Chest,Cable Fly
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Chest,Bench Press
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Legs,Lunges
46,78.1,177.7,24.7,Maintain Weight,2,Intermediate,1,Legs,Leg Press
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Cardio,Cycling
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Cardio,Running
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Core,Russian Twist
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Core,Plank
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
51,99.5,166.6,35.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Cardio,Burpees
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Core,Leg Raises
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
28,56.6,163.5,21.2,Weight Loss,0,Advanced,2,Full Body,Clean and Press
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Cardio,Cycling
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Cardio,Running
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Core,Plank
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Core,Crunches
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Chest,Push Up
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Chest,Bench Press
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Legs,Romanian Deadlift
39,73.8,168.9,25.9,Maintain Weight,2,Beginner,0,Legs,Lunges
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Cardio,Burpees
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Cardio,Box Jumps
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Core,Leg Raises
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Core,Russian Twist
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Full Body,Thruster
65,113.5,187.5,32.3,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Cardio,Burpees
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Cardio,Box Jumps
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Core,Leg Raises
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Full Body,Thruster
18,114.1,171.3,38.9,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Cardio,Running
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Cardio,Cycling
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Core,Leg Raises
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Core,Crunches
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
31,90.2,197.8,23.1,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Cardio,Burpees
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Core,Leg Raises
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
49,113.2,194.4,30.0,Weight Loss,0,Intermediate,1,Full Body,Mountain Climbers
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Cardio,Burpees
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Cardio,Running
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Core,Russian Twist
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Core,Leg Raises
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Chest,Push Up
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Chest,Incline Dumbbell Press
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Legs,Romanian Deadlift
62,75.9,194.4,20.1,Maintain Weight,2,Beginner,0,Legs,Lunges
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Cardio,Cycling
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Cardio,Burpees
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Core,Russian Twist
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Core,Leg Raises
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
16,119.0,191.7,32.4,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Cardio,Running
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Core,Leg Raises
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Core,Crunches
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Full Body,Thruster
27,73.1,186.7,21.0,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Cardio,Cycling
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Core,Plank
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Full Body,Thruster
19,101.2,191.4,27.6,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Cardio,Running
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Cardio,Jump Rope
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Core,Leg Raises
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Core,Ab Wheel Rollout
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Full Body,Kettlebell Swing
34,51.4,160.6,19.9,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Cardio,Burpees
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Core,Russian Twist
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Chest,Dips
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Chest,Cable Fly
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
19,65.0,198.0,16.6,Maintain Weight,2,Advanced,2,Legs,Squat
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Cardio,Burpees
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Cardio,Box Jumps
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Core,Crunches
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Core,Russian Twist
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
46,101.8,182.2,30.7,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Chest,Cable Fly
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Back,Bent Over Row
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Back,Seated Cable Row
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Legs,Calf Raises
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Legs,Squat
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Shoulders,Face Pull
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Shoulders,Front Raise
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Arms,Tricep Pushdown
55,49.3,171.0,16.9,Muscle Gain,1,Beginner,0,Arms,Hammer Curl
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Chest,Dips
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Chest,Cable Fly
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Back,Pull Up
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Back,Bent Over Row
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Legs,Squat
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
44,91.4,184.6,26.8,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Cardio,Cycling
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Cardio,Burpees
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Core,Plank
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Core,Russian Twist
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
30,90.5,173.0,30.2,Weight Loss,0,Beginner,0,Full Body,Battle Ropes
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Cardio,Burpees
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Core,Leg Raises
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Core,Russian Twist
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Chest,Cable Fly
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Chest,Dips
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
54,59.6,161.4,22.9,Maintain Weight,2,Advanced,2,Legs,Squat
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Cardio,Jump Rope
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Cardio,Burpees
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Core,Plank
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Core,Leg Raises
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
44,116.6,176.7,37.3,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Cardio,Burpees
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Cardio,Cycling
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Core,Plank
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Core,Crunches
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Full Body,Battle Ropes
26,114.7,169.7,39.8,Weight Loss,0,Intermediate,1,Full Body,Clean and Press
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Cardio,Burpees
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Core,Leg Raises
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
21,104.7,170.0,36.2,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Cardio,Burpees
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Cardio,Cycling
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Core,Crunches
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Core,Russian Twist
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Full Body,Kettlebell Swing
30,64.4,168.1,22.8,Weight Loss,0,Beginner,0,Full Body,Mountain Climbers
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Cardio,Box Jumps
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Cardio,Jump Rope
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Core,Leg Raises
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Core,Ab Wheel Rollout
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Chest,Incline Dumbbell Press
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Chest,Dips
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Legs,Leg Press
24,109.0,197.9,27.8,Maintain Weight,2,Intermediate,1,Legs,Calf Raises
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Chest,Dips
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Back,Bent Over Row
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Back,Deadlift
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Legs,Squat
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
22,74.6,179.2,23.2,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Cardio,Burpees
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Cardio,Box Jumps
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Core,Leg Raises
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
48,119.3,160.6,46.3,Weight Loss,0,Advanced,2,Full Body,Thruster
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Cardio,Running
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Cardio,Cycling
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Core,Leg Raises
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Core,Russian Twist
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Chest,Cable Fly
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Chest,Push Up
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Legs,Leg Press
25,107.1,164.5,39.6,Maintain Weight,2,Beginner,0,Legs,Squat
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Chest,Cable Fly
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Chest,Bench Press
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Back,Seated Cable Row
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Back,Bent Over Row
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Legs,Lunges
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Legs,Leg Press
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Shoulders,Face Pull
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Shoulders,Arnold Press
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Arms,Bicep Curl
51,74.4,174.0,24.6,Muscle Gain,1,Intermediate,1,Arms,Tricep Pushdown
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Cardio,Burpees
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Cardio,Box Jumps
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Core,Leg Raises
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Full Body,Clean and Press
36,101.4,181.1,30.9,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Cardio,Burpees
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Core,Russian Twist
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Chest,Incline Dumbbell Press
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Chest,Dips
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
29,61.4,188.7,17.2,Maintain Weight,2,Advanced,2,Legs,Squat
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Cardio,Box Jumps
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Cardio,Burpees
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Core,Leg Raises
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Full Body,Thruster
19,52.2,198.8,13.2,Weight Loss,0,Advanced,2,Full Body,Kettlebell Swing
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Cardio,Box Jumps
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Cardio,Burpees
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Core,Leg Raises
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Core,Ab Wheel Rollout
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Chest,Cable Fly
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Chest,Dips
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Legs,Romanian Deadlift
23,63.1,177.0,20.1,Maintain Weight,2,Advanced,2,Legs,Squat
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Chest,Incline Dumbbell Press
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Chest,Bench Press
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Back,Bent Over Row
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Back,Deadlift
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Legs,Romanian Deadlift
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Legs,Squat
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Shoulders,Overhead Press
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Shoulders,Arnold Press
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Arms,Concentration Curl
16,54.0,158.7,21.4,Muscle Gain,1,Advanced,2,Arms,Skull Crushers
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Cardio,Burpees
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Cardio,Box Jumps
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Core,Russian Twist
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Full Body,Battle Ropes
35,87.9,159.5,34.6,Weight Loss,0,Advanced,2,Full Body,Clean and Press
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Cardio,Burpees
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Cardio,Box Jumps
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Core,Ab Wheel Rollout
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Core,Russian Twist
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Full Body,Thruster
50,103.8,178.9,32.4,Weight Loss,0,Advanced,2,Full Body,Clean and Press
60,58.5,180.0,18.1,Muscle Gain,1,Beginner,0,Chest,Push Up
60,58.5,180.0,18.1,Muscle Gain,1,Beginner,0,Chest,Incline Dumbbell Press
